"team","week","group","first.seen","last.seen","status","time.diff","fix.avail","escaped"
"8","6","Test Team 2",2020-02-10,2020-03-01,1,20,2020-02-22,0
"8","6","Test Team 2",2020-02-15,2020-02-23,1,8,2020-02-17,0
"8","6","Test Team 2",2020-02-11,2020-07-02,1,142,2020-05-16,0
"8","6","Test Team 2",2020-02-12,2021-01-01,0,324,2019-10-10,1
"8","6","Test Team 2",2020-02-11,2021-01-01,0,325,2021-01-01,0
"9","6","Test Team 2",2020-02-14,2020-07-10,1,147,2020-03-20,0
"9","6","Test Team 2",2020-02-15,2020-03-22,1,36,2019-07-24,1
"9","6","Test Team 2",2020-02-12,2020-03-11,1,28,2020-02-14,0
"9","6","Test Team 2",2020-02-10,2020-05-12,1,92,2020-04-16,0
"9","6","Test Team 2",2020-02-14,2021-01-01,0,322,2020-01-25,1
"9","6","Test Team 2",2020-02-09,2020-04-13,1,64,2020-02-23,0
"9","6","Test Team 2",2020-02-09,2020-06-07,1,119,2020-03-28,0
"9","6","Test Team 2",2020-02-14,2020-04-02,1,48,2020-03-15,0
"9","6","Test Team 2",2020-02-14,2020-04-04,1,50,2020-03-18,0
"9","6","Test Team 2",2020-02-14,2020-05-06,1,82,2020-05-02,0
"9","6","Test Team 2",2020-02-09,2021-01-01,0,327,2021-01-01,0
"10","6","Test Team 2",2020-02-12,2021-01-01,0,324,2021-01-01,0
"10","6","Test Team 2",2020-02-10,2021-01-01,0,326,2020-01-29,1
"10","6","Test Team 2",2020-02-12,2021-01-01,0,324,2019-06-16,1
"10","6","Test Team 2",2020-02-14,2021-01-01,0,322,2020-06-22,0
"10","6","Test Team 2",2020-02-09,2021-01-01,0,327,2021-01-01,0
"10","6","Test Team 2",2020-02-10,2020-05-03,1,83,2019-02-02,1
"10","6","Test Team 2",2020-02-15,2020-04-05,1,50,2020-03-20,0
"10","6","Test Team 2",2020-02-14,2021-01-01,0,322,2021-01-01,0
"10","6","Test Team 2",2020-02-09,2020-02-11,1,2,2019-03-27,1
"10","6","Test Team 2",2020-02-10,2020-05-28,1,108,2019-01-26,1
"10","6","Test Team 2",2020-02-10,2020-04-17,1,67,2019-03-07,1
"10","6","Test Team 2",2020-02-11,2020-06-26,1,136,2020-03-22,0
"11","6","Test Team 2",2020-02-09,2020-04-19,1,70,2020-03-24,0
"11","6","Test Team 2",2020-02-14,2021-01-01,0,322,2020-02-10,1
"11","6","Test Team 2",2020-02-11,2020-03-14,1,32,2020-03-02,0
"11","6","Test Team 2",2020-02-13,2020-03-18,1,34,2020-02-14,0
"11","6","Test Team 2",2020-02-13,2020-06-28,1,136,2019-03-24,1
"11","6","Test Team 2",2020-02-15,2021-01-01,0,321,2020-02-05,1
"11","6","Test Team 2",2020-02-13,2021-01-01,0,323,2020-04-26,0
"11","6","Test Team 2",2020-02-09,2020-03-29,1,49,2020-03-19,0
"12","6","Test Team 2",2020-02-11,2020-03-11,1,29,2019-05-15,1
"12","6","Test Team 2",2020-02-13,2020-05-22,1,99,2019-09-29,1
"12","6","Test Team 2",2020-02-14,2020-06-13,1,120,2020-05-26,0
"12","6","Test Team 2",2020-02-13,2021-01-01,0,323,2020-08-22,0
"12","6","Test Team 2",2020-02-10,2021-01-01,0,326,2020-03-26,0
"12","6","Test Team 2",2020-02-11,2020-04-23,1,72,2020-04-04,0
"12","6","Test Team 2",2020-02-13,2020-02-18,1,5,2020-02-16,0
"12","6","Test Team 2",2020-02-09,2020-05-21,1,102,2019-06-04,1
"12","6","Test Team 2",2020-02-09,2020-03-21,1,41,2020-02-23,0
"12","6","Test Team 2",2020-02-12,2020-02-25,1,13,2020-02-22,0
"12","6","Test Team 2",2020-02-09,2020-03-17,1,37,2019-04-15,1
"12","6","Test Team 2",2020-02-13,2020-03-13,1,29,2020-03-04,0
"13","6","Test Team 2",2020-02-11,2021-01-01,0,325,2019-07-20,1
"13","6","Test Team 2",2020-02-13,2021-01-01,0,323,2021-01-01,0
"13","6","Test Team 2",2020-02-09,2020-04-13,1,64,2019-10-28,1
"13","6","Test Team 2",2020-02-14,2020-06-19,1,126,2020-05-30,0
"13","6","Test Team 2",2020-02-12,2021-01-01,0,324,2019-04-24,1
"13","6","Test Team 2",2020-02-11,2021-01-01,0,325,2021-01-01,0
"14","6","Test Team 2",2020-02-09,2021-01-01,0,327,2019-07-09,1
"14","6","Test Team 2",2020-02-12,2020-03-07,1,24,2020-02-29,0
"14","6","Test Team 2",2020-02-13,2020-06-09,1,117,2020-05-24,0
"14","6","Test Team 2",2020-02-11,2020-03-16,1,34,2020-02-12,0
"14","6","Test Team 2",2020-02-14,2020-09-06,1,205,2019-02-06,1
"14","6","Test Team 2",2020-02-10,2021-01-01,0,326,2019-11-20,1
"14","6","Test Team 2",2020-02-10,2021-01-01,0,326,2019-08-16,1
"14","6","Test Team 2",2020-02-12,2020-02-16,1,4,2020-02-15,0
"14","6","Test Team 2",2020-02-12,2020-06-26,1,135,2019-03-31,1
"14","6","Test Team 2",2020-02-14,2021-01-01,0,322,2021-01-01,0
"14","6","Test Team 2",2020-02-13,2020-03-05,1,21,2020-02-21,0
"14","6","Test Team 2",2020-02-10,2021-01-01,0,326,2020-06-13,0
"14","6","Test Team 2",2020-02-14,2020-07-10,1,147,2019-01-25,1
"14","6","Test Team 2",2020-02-09,2021-01-01,0,327,2019-11-16,1
"14","6","Test Team 2",2020-02-10,2020-02-27,1,17,2020-02-15,0
"15","6","Test Team 2",2020-02-13,2021-01-01,0,323,2019-09-14,1
"15","6","Test Team 2",2020-02-11,2021-01-01,0,325,2020-10-08,0
"15","6","Test Team 2",2020-02-13,2021-01-01,0,323,2020-05-03,0
"15","6","Test Team 2",2020-02-12,2021-01-01,0,324,2019-10-31,1
"15","6","Test Team 2",2020-02-11,2020-04-15,1,64,2020-04-01,0
"15","6","Test Team 2",2020-02-11,2020-04-26,1,75,2019-01-11,1
"15","6","Test Team 2",2020-02-11,2020-04-20,1,69,2020-04-20,0
"15","6","Test Team 2",2020-02-10,2021-01-01,0,326,2019-07-21,1
"1","7","Test Team 2",2020-02-19,2020-05-19,1,90,2019-06-08,1
"1","7","Test Team 2",2020-02-22,2020-03-31,1,38,2019-07-29,1
"1","7","Test Team 2",2020-02-21,2020-02-24,1,3,2020-02-04,1
"1","7","Test Team 2",2020-02-19,2020-03-25,1,35,2020-03-15,0
"1","7","Test Team 2",2020-02-16,2021-01-01,0,320,2020-08-06,0
"1","7","Test Team 2",2020-02-20,2021-01-01,0,316,2019-10-28,1
"1","7","Test Team 2",2020-02-21,2021-01-01,0,315,2021-01-01,0
"1","7","Test Team 2",2020-02-16,2020-04-03,1,47,2019-01-04,1
"1","7","Test Team 2",2020-02-20,2021-01-01,0,316,2021-01-01,0
"1","7","Test Team 2",2020-02-22,2021-01-01,0,314,2019-09-25,1
"1","7","Test Team 2",2020-02-20,2021-01-01,0,316,2020-05-01,0
"1","7","Test Team 2",2020-02-17,2020-05-10,1,83,2020-03-27,0
"1","7","Test Team 2",2020-02-16,2020-08-07,1,173,2019-01-18,1
"1","7","Test Team 2",2020-02-17,2021-01-01,0,319,2021-01-01,0
"1","7","Test Team 2",2020-02-16,2021-01-01,0,320,2019-05-09,1
"2","7","Test Team 2",2020-02-21,2021-01-01,0,315,2019-07-16,1
"2","7","Test Team 2",2020-02-17,2021-01-01,0,319,2021-01-01,0
"2","7","Test Team 2",2020-02-20,2020-04-12,1,52,2020-02-28,0
"2","7","Test Team 2",2020-02-22,2020-04-02,1,40,2019-07-18,1
"2","7","Test Team 2",2020-02-16,2020-04-12,1,56,2019-09-16,1
"2","7","Test Team 2",2020-02-22,2020-03-04,1,11,2020-03-02,0
"3","7","Test Team 2",2020-02-17,2020-06-07,1,111,2020-04-09,0
"3","7","Test Team 2",2020-02-16,2021-01-01,0,320,2019-04-23,1
"3","7","Test Team 2",2020-02-21,2021-01-01,0,315,2021-01-01,0
"3","7","Test Team 2",2020-02-20,2020-04-27,1,67,2020-04-08,0
"3","7","Test Team 2",2020-02-19,2021-01-01,0,317,2020-01-12,1
"3","7","Test Team 2",2020-02-17,2021-01-01,0,319,2021-01-01,0
"3","7","Test Team 2",2020-02-16,2020-09-06,1,203,2020-02-25,0
"3","7","Test Team 2",2020-02-20,2021-01-01,0,316,2019-04-15,1
"3","7","Test Team 2",2020-02-18,2021-01-01,0,318,2020-10-22,0
"3","7","Test Team 2",2020-02-21,2020-05-12,1,81,2020-04-20,0
"3","7","Test Team 2",2020-02-21,2020-06-12,1,112,2019-04-22,1
"4","7","Test Team 2",2020-02-22,2020-06-15,1,114,2020-04-17,0
"4","7","Test Team 2",2020-02-16,2021-01-01,0,320,2019-10-09,1
"4","7","Test Team 2",2020-02-16,2021-01-01,0,320,2020-11-12,0
"4","7","Test Team 2",2020-02-20,2021-01-01,0,316,2020-08-21,0
"4","7","Test Team 2",2020-02-17,2021-01-01,0,319,2019-04-25,1
"4","7","Test Team 2",2020-02-20,2020-04-02,1,42,2020-02-11,1
"4","7","Test Team 2",2020-02-19,2021-01-01,0,317,2021-01-01,0
"4","7","Test Team 2",2020-02-20,2021-01-01,0,316,2019-01-03,1
"4","7","Test Team 2",2020-02-20,2021-01-01,0,316,2020-07-06,0
"5","7","Test Team 2",2020-02-22,2020-08-31,1,191,2020-08-18,0
"5","7","Test Team 2",2020-02-22,2021-01-01,0,314,2021-01-01,0
"5","7","Test Team 2",2020-02-20,2021-01-01,0,316,2021-01-01,0
"5","7","Test Team 2",2020-02-21,2021-01-01,0,315,2020-01-09,1
"5","7","Test Team 2",2020-02-21,2020-04-12,1,51,2020-03-06,0
"5","7","Test Team 2",2020-02-21,2021-01-01,0,315,2020-01-13,1
"5","7","Test Team 2",2020-02-21,2021-01-01,0,315,2021-01-01,0
"5","7","Test Team 2",2020-02-19,2020-02-19,1,0,2020-02-19,0
"5","7","Test Team 2",2020-02-20,2020-03-27,1,36,2020-02-27,0
"5","7","Test Team 2",2020-02-19,2021-01-01,0,317,2019-05-27,1
"5","7","Test Team 2",2020-02-19,2020-03-08,1,18,2019-02-23,1
"5","7","Test Team 2",2020-02-17,2020-06-22,1,126,2020-05-09,0
"5","7","Test Team 2",2020-02-20,2020-03-17,1,26,2020-02-29,0
"5","7","Test Team 2",2020-02-19,2021-01-01,0,317,2020-09-26,0
"5","7","Test Team 2",2020-02-21,2021-01-01,0,315,2021-01-01,0
"5","7","Test Team 2",2020-02-20,2020-04-21,1,61,2020-02-25,0
"5","7","Test Team 2",2020-02-19,2021-01-01,0,317,2019-12-15,1
"5","7","Test Team 2",2020-02-20,2021-01-01,0,316,2021-01-01,0
"5","7","Test Team 2",2020-02-22,2021-01-01,0,314,2019-04-30,1
"5","7","Test Team 2",2020-02-16,2020-02-21,1,5,2020-02-21,0
"5","7","Test Team 2",2020-02-22,2021-01-01,0,314,2021-01-01,0
"5","7","Test Team 2",2020-02-22,2020-03-01,1,8,2020-02-29,0
"6","7","Test Team 2",2020-02-19,2020-03-02,1,12,2020-02-28,0
"6","7","Test Team 2",2020-02-16,2020-08-04,1,170,2020-02-01,1
"6","7","Test Team 2",2020-02-16,2020-05-23,1,97,2019-12-31,1
"6","7","Test Team 2",2020-02-16,2020-04-30,1,74,2020-04-30,0
"6","7","Test Team 2",2020-02-18,2021-01-01,0,318,2019-11-17,1
"6","7","Test Team 2",2020-02-17,2020-06-09,1,113,2020-03-27,0
"6","7","Test Team 2",2020-02-20,2020-05-01,1,71,2020-03-16,0
"6","7","Test Team 2",2020-02-22,2020-05-07,1,75,2020-04-01,0
"7","7","Test Team 2",2020-02-20,2020-03-16,1,25,2019-09-26,1
"7","7","Test Team 2",2020-02-16,2020-03-12,1,25,2020-02-17,0
"7","7","Test Team 2",2020-02-19,2021-01-01,0,317,2021-01-01,0
"7","7","Test Team 2",2020-02-16,2021-01-01,0,320,2020-07-27,0
"7","7","Test Team 2",2020-02-17,2021-01-01,0,319,2020-12-06,0
"7","7","Test Team 2",2020-02-21,2021-01-01,0,315,2020-03-17,0
"7","7","Test Team 2",2020-02-19,2021-01-01,0,317,2021-01-01,0
"7","7","Test Team 2",2020-02-18,2020-06-20,1,123,2020-05-08,0
"7","7","Test Team 2",2020-02-16,2021-01-01,0,320,2019-02-25,1
"7","7","Test Team 2",2020-02-16,2021-01-01,0,320,2019-10-10,1
"8","7","Test Team 2",2020-02-16,2021-01-01,0,320,2019-12-22,1
"8","7","Test Team 2",2020-02-17,2021-01-01,0,319,2021-01-01,0
"8","7","Test Team 2",2020-02-17,2021-01-01,0,319,2021-01-01,0
"8","7","Test Team 2",2020-02-16,2020-02-25,1,9,2020-02-18,0
"8","7","Test Team 2",2020-02-20,2021-01-01,0,316,2020-06-05,0
"8","7","Test Team 2",2020-02-21,2020-06-14,1,114,2019-12-11,1
"8","7","Test Team 2",2020-02-20,2021-01-01,0,316,2021-01-01,0
"8","7","Test Team 2",2020-02-19,2020-03-02,1,12,2020-02-19,0
"8","7","Test Team 2",2020-02-17,2021-01-01,0,319,2020-11-08,0
"8","7","Test Team 2",2020-02-17,2020-06-13,1,117,2020-02-21,0
"8","7","Test Team 2",2020-02-20,2020-02-20,1,0,2020-02-20,0
"8","7","Test Team 2",2020-02-18,2021-01-01,0,318,2020-04-15,0
"8","7","Test Team 2",2020-02-17,2020-02-19,1,2,2020-02-17,0
"8","7","Test Team 2",2020-02-17,2021-01-01,0,319,2019-04-21,1
"8","7","Test Team 2",2020-02-21,2020-03-23,1,31,2020-03-02,0
"9","7","Test Team 2",2020-02-18,2021-01-01,0,318,2021-01-01,0
"9","7","Test Team 2",2020-02-21,2021-01-01,0,315,2021-01-01,0
"10","7","Test Team 2",2020-02-16,2020-04-01,1,45,2020-03-20,0
"11","7","Test Team 2",2020-02-21,2021-01-01,0,315,2019-08-09,1
"11","7","Test Team 2",2020-02-18,2020-03-12,1,23,2020-03-10,0
"11","7","Test Team 2",2020-02-20,2020-07-27,1,158,2020-04-02,0
"11","7","Test Team 2",2020-02-22,2021-01-01,0,314,2019-11-16,1
"11","7","Test Team 2",2020-02-19,2021-01-01,0,317,2019-03-10,1
"11","7","Test Team 2",2020-02-18,2021-01-01,0,318,2020-12-07,0
"11","7","Test Team 2",2020-02-18,2020-03-25,1,36,2019-04-19,1
"11","7","Test Team 2",2020-02-16,2021-01-01,0,320,2021-01-01,0
"11","7","Test Team 2",2020-02-22,2020-08-02,1,162,2020-07-31,0
"11","7","Test Team 2",2020-02-22,2021-01-01,0,314,2021-01-01,0
"11","7","Test Team 2",2020-02-16,2020-06-16,1,121,2019-05-30,1
"12","7","Test Team 2",2020-02-18,2020-03-11,1,22,2020-03-09,0
"12","7","Test Team 2",2020-02-19,2021-01-01,0,317,2021-01-01,0
"12","7","Test Team 2",2020-02-19,2020-04-24,1,65,2020-03-11,0
"13","7","Test Team 2",2020-02-21,2021-01-01,0,315,2019-05-30,1
"13","7","Test Team 2",2020-02-22,2020-02-22,1,0,2019-03-08,1
"13","7","Test Team 2",2020-02-16,2021-01-01,0,320,2019-02-20,1
"13","7","Test Team 2",2020-02-22,2020-03-22,1,29,2019-02-16,1
"13","7","Test Team 2",2020-02-22,2020-04-22,1,60,2020-02-22,0
"13","7","Test Team 2",2020-02-19,2021-01-01,0,317,2020-03-05,0
"13","7","Test Team 2",2020-02-20,2021-01-01,0,316,2019-11-06,1
"13","7","Test Team 2",2020-02-18,2020-04-14,1,56,2020-03-01,0
"13","7","Test Team 2",2020-02-21,2021-01-01,0,315,2021-01-01,0
"13","7","Test Team 2",2020-02-17,2021-01-01,0,319,2019-03-28,1
"13","7","Test Team 2",2020-02-18,2021-01-01,0,318,2021-01-01,0
"14","7","Test Team 2",2020-02-20,2021-01-01,0,316,2021-01-01,0
"14","7","Test Team 2",2020-02-18,2020-07-26,1,159,2019-11-06,1
"14","7","Test Team 2",2020-02-22,2021-01-01,0,314,2019-04-25,1
"14","7","Test Team 2",2020-02-21,2020-06-22,1,122,2020-03-04,0
"14","7","Test Team 2",2020-02-22,2021-01-01,0,314,2020-10-11,0
"14","7","Test Team 2",2020-02-22,2020-06-11,1,110,2020-04-29,0
"15","7","Test Team 2",2020-02-20,2020-08-25,1,187,2020-02-20,0
"15","7","Test Team 2",2020-02-17,2020-06-06,1,110,2020-04-09,0
"15","7","Test Team 2",2020-02-17,2021-01-01,0,319,2021-01-01,0
"15","7","Test Team 2",2020-02-18,2021-01-01,0,318,2020-09-09,0
"15","7","Test Team 2",2020-02-19,2021-01-01,0,317,2019-11-19,1
"15","7","Test Team 2",2020-02-22,2020-04-20,1,58,2020-03-03,0
"15","7","Test Team 2",2020-02-18,2021-01-01,0,318,2019-12-25,1
"15","7","Test Team 2",2020-02-20,2020-03-10,1,19,2020-02-23,0
"1","8","Test Team 2",2020-02-28,2021-01-01,0,308,2019-06-20,1
"1","8","Test Team 2",2020-02-26,2020-05-03,1,67,2020-02-29,0
"2","8","Test Team 2",2020-02-28,2021-01-01,0,308,2019-06-16,1
"2","8","Test Team 2",2020-02-23,2021-01-01,0,313,2019-02-22,1
"2","8","Test Team 2",2020-02-23,2020-07-09,1,137,2020-06-23,0
"2","8","Test Team 2",2020-02-27,2021-01-01,0,309,2021-01-01,0
"2","8","Test Team 2",2020-02-23,2020-04-15,1,52,2020-03-25,0
"2","8","Test Team 2",2020-02-29,2021-01-01,0,307,2020-03-24,0
"2","8","Test Team 2",2020-02-28,2021-01-01,0,308,2021-01-01,0
"2","8","Test Team 2",2020-02-23,2020-02-25,1,2,2020-02-25,0
"2","8","Test Team 2",2020-02-26,2020-03-18,1,21,2019-02-25,1
"2","8","Test Team 2",2020-02-29,2021-01-01,0,307,2019-08-08,1
"2","8","Test Team 2",2020-02-23,2021-01-01,0,313,2020-07-31,0
"3","8","Test Team 2",2020-02-27,2020-07-24,1,148,2020-04-06,0
"3","8","Test Team 2",2020-02-26,2021-01-01,0,310,2021-01-01,0
"3","8","Test Team 2",2020-02-24,2021-01-01,0,312,2020-11-02,0
"3","8","Test Team 2",2020-02-28,2021-01-01,0,308,2019-11-07,1
"3","8","Test Team 2",2020-02-26,2021-01-01,0,310,2020-03-27,0
"3","8","Test Team 2",2020-02-29,2021-01-01,0,307,2019-09-25,1
"3","8","Test Team 2",2020-02-29,2021-01-01,0,307,2019-07-31,1
"3","8","Test Team 2",2020-02-27,2020-06-01,1,95,2020-02-15,1
"3","8","Test Team 2",2020-02-25,2021-01-01,0,311,2021-01-01,0
"3","8","Test Team 2",2020-02-28,2020-05-28,1,90,2020-03-29,0
"3","8","Test Team 2",2020-02-25,2020-05-27,1,92,2020-04-25,0
"3","8","Test Team 2",2020-02-23,2021-01-01,0,313,2020-08-30,0
"3","8","Test Team 2",2020-02-25,2021-01-01,0,311,2021-01-01,0
"3","8","Test Team 2",2020-02-24,2021-01-01,0,312,2021-01-01,0
"3","8","Test Team 2",2020-02-23,2021-01-01,0,313,2020-06-30,0
"3","8","Test Team 2",2020-02-29,2021-01-01,0,307,2020-06-22,0
"3","8","Test Team 2",2020-02-23,2020-02-29,1,6,2019-10-24,1
"3","8","Test Team 2",2020-02-28,2021-01-01,0,308,2019-01-21,1
"3","8","Test Team 2",2020-02-23,2020-08-13,1,172,2020-05-15,0
"3","8","Test Team 2",2020-02-29,2021-01-01,0,307,2021-01-01,0
"3","8","Test Team 2",2020-02-24,2020-03-09,1,14,2019-03-26,1
"3","8","Test Team 2",2020-02-29,2020-08-16,1,169,2020-06-10,0
"4","8","Test Team 2",2020-02-29,2021-01-01,0,307,2021-01-01,0
"4","8","Test Team 2",2020-02-25,2020-06-15,1,111,2020-06-01,0
"4","8","Test Team 2",2020-02-25,2020-04-11,1,46,2019-03-08,1
"4","8","Test Team 2",2020-02-24,2021-01-01,0,312,2019-12-20,1
"4","8","Test Team 2",2020-02-24,2021-01-01,0,312,2019-08-16,1
"4","8","Test Team 2",2020-02-26,2020-04-12,1,46,2019-09-26,1
"4","8","Test Team 2",2020-02-27,2020-03-15,1,17,2020-03-10,0
"4","8","Test Team 2",2020-02-29,2021-01-01,0,307,2021-01-01,0
"4","8","Test Team 2",2020-02-29,2021-01-01,0,307,2021-01-01,0
"5","8","Test Team 2",2020-02-23,2021-01-01,0,313,2021-01-01,0
"5","8","Test Team 2",2020-02-27,2021-01-01,0,309,2019-11-01,1
"5","8","Test Team 2",2020-02-27,2020-03-11,1,13,2020-03-03,0
"5","8","Test Team 2",2020-02-24,2020-04-10,1,46,2019-03-21,1
"5","8","Test Team 2",2020-02-27,2021-01-01,0,309,2019-02-12,1
"5","8","Test Team 2",2020-02-24,2021-01-01,0,312,2019-10-31,1
"5","8","Test Team 2",2020-02-29,2020-03-21,1,21,2019-12-31,1
"5","8","Test Team 2",2020-02-23,2021-01-01,0,313,2021-01-01,0
"5","8","Test Team 2",2020-02-26,2021-01-01,0,310,2019-06-30,1
"5","8","Test Team 2",2020-02-25,2021-01-01,0,311,2019-01-02,1
"5","8","Test Team 2",2020-02-29,2020-05-15,1,76,2020-03-25,0
"5","8","Test Team 2",2020-02-27,2021-01-01,0,309,2020-11-23,0
"5","8","Test Team 2",2020-02-24,2020-05-25,1,91,2020-04-26,0
"5","8","Test Team 2",2020-02-29,2020-05-14,1,75,2019-05-01,1
"5","8","Test Team 2",2020-02-23,2020-03-08,1,14,2020-03-08,0
"5","8","Test Team 2",2020-02-26,2021-01-01,0,310,2020-04-17,0
"6","8","Test Team 2",2020-02-28,2021-01-01,0,308,2020-02-07,1
"6","8","Test Team 2",2020-02-26,2021-01-01,0,310,2021-01-01,0
"6","8","Test Team 2",2020-02-23,2021-01-01,0,313,2020-08-13,0
"6","8","Test Team 2",2020-02-24,2021-01-01,0,312,2019-11-07,1
"6","8","Test Team 2",2020-02-29,2021-01-01,0,307,2020-06-06,0
"6","8","Test Team 2",2020-02-24,2021-01-01,0,312,2020-04-21,0
"6","8","Test Team 2",2020-02-24,2021-01-01,0,312,2020-01-06,1
"6","8","Test Team 2",2020-02-25,2020-06-16,1,112,2019-01-19,1
"6","8","Test Team 2",2020-02-28,2021-01-01,0,308,2021-01-01,0
"6","8","Test Team 2",2020-02-24,2020-02-24,1,0,2019-08-19,1
"7","8","Test Team 2",2020-02-27,2020-04-10,1,43,2020-03-02,0
"7","8","Test Team 2",2020-02-27,2021-01-01,0,309,2019-07-07,1
"7","8","Test Team 2",2020-02-24,2021-01-01,0,312,2021-01-01,0
"7","8","Test Team 2",2020-02-27,2020-04-27,1,60,2019-09-26,1
"7","8","Test Team 2",2020-02-25,2020-03-27,1,31,2020-03-14,0
"7","8","Test Team 2",2020-02-24,2020-05-23,1,89,2020-03-30,0
"8","8","Test Team 2",2020-02-23,2020-07-02,1,130,2020-06-21,0
"8","8","Test Team 2",2020-02-29,2021-01-01,0,307,2021-01-01,0
"8","8","Test Team 2",2020-02-26,2020-03-03,1,6,2019-12-11,1
"8","8","Test Team 2",2020-02-28,2020-03-16,1,17,2019-01-22,1
"8","8","Test Team 2",2020-02-23,2021-01-01,0,313,2019-03-22,1
"9","8","Test Team 2",2020-02-28,2020-04-14,1,46,2019-04-13,1
"9","8","Test Team 2",2020-02-23,2021-01-01,0,313,2019-04-25,1
"9","8","Test Team 2",2020-02-29,2021-01-01,0,307,2020-11-20,0
"9","8","Test Team 2",2020-02-23,2020-03-13,1,19,2019-02-21,1
"9","8","Test Team 2",2020-02-26,2020-07-22,1,147,2020-03-29,0
"9","8","Test Team 2",2020-02-27,2021-01-01,0,309,2021-01-01,0
"9","8","Test Team 2",2020-02-24,2020-07-03,1,130,2019-11-08,1
"9","8","Test Team 2",2020-02-23,2021-01-01,0,313,2019-10-16,1
"9","8","Test Team 2",2020-02-25,2020-02-29,1,4,2020-02-26,0
"9","8","Test Team 2",2020-02-28,2021-01-01,0,308,2019-02-22,1
"9","8","Test Team 2",2020-02-25,2021-01-01,0,311,2019-12-07,1
"9","8","Test Team 2",2020-02-24,2020-07-04,1,131,2020-04-10,0
"9","8","Test Team 2",2020-02-26,2020-09-09,1,196,2019-03-12,1
"10","8","Test Team 2",2020-02-26,2020-07-12,1,137,2020-03-10,0
"10","8","Test Team 2",2020-02-25,2020-08-06,1,163,2020-07-09,0
"10","8","Test Team 2",2020-02-27,2021-01-01,0,309,2020-03-12,0
"10","8","Test Team 2",2020-02-27,2020-06-05,1,99,2020-05-09,0
"10","8","Test Team 2",2020-02-28,2020-05-14,1,76,2020-04-13,0
"10","8","Test Team 2",2020-02-26,2020-05-23,1,87,2020-04-17,0
"10","8","Test Team 2",2020-02-27,2020-07-22,1,146,2020-03-21,0
"10","8","Test Team 2",2020-02-27,2020-03-26,1,28,2020-03-19,0
"11","8","Test Team 2",2020-02-23,2021-01-01,0,313,2021-01-01,0
"11","8","Test Team 2",2020-02-25,2020-05-16,1,81,2020-03-08,0
"11","8","Test Team 2",2020-02-29,2020-05-27,1,88,2019-10-16,1
"11","8","Test Team 2",2020-02-26,2020-06-15,1,110,2020-03-17,0
"11","8","Test Team 2",2020-02-23,2020-04-11,1,48,2020-03-14,0
"11","8","Test Team 2",2020-02-23,2021-01-01,0,313,2021-01-01,0
"11","8","Test Team 2",2020-02-29,2021-01-01,0,307,2019-05-18,1
"11","8","Test Team 2",2020-02-27,2020-05-12,1,75,2020-03-29,0
"12","8","Test Team 2",2020-02-27,2020-03-02,1,4,2020-02-29,0
"12","8","Test Team 2",2020-02-26,2021-01-01,0,310,2019-06-28,1
"12","8","Test Team 2",2020-02-25,2020-03-04,1,8,2019-05-01,1
"12","8","Test Team 2",2020-02-29,2020-05-22,1,83,2019-08-25,1
"12","8","Test Team 2",2020-02-27,2020-03-14,1,16,2020-03-12,0
"12","8","Test Team 2",2020-02-26,2020-06-02,1,97,2019-12-16,1
"12","8","Test Team 2",2020-02-25,2021-01-01,0,311,2021-01-01,0
"12","8","Test Team 2",2020-02-29,2021-01-01,0,307,2021-01-01,0
"12","8","Test Team 2",2020-02-29,2020-04-21,1,52,2020-01-12,1
"13","8","Test Team 2",2020-02-29,2021-01-01,0,307,2020-11-07,0
"13","8","Test Team 2",2020-02-25,2020-03-13,1,17,2019-07-31,1
"13","8","Test Team 2",2020-02-25,2021-01-01,0,311,2020-04-02,0
"13","8","Test Team 2",2020-02-26,2021-01-01,0,310,2020-01-22,1
"13","8","Test Team 2",2020-02-24,2021-01-01,0,312,2021-01-01,0
"13","8","Test Team 2",2020-02-26,2020-02-26,1,0,2020-02-26,0
"13","8","Test Team 2",2020-02-27,2020-05-08,1,71,2019-09-29,1
"13","8","Test Team 2",2020-02-25,2020-06-08,1,104,2019-01-15,1
"13","8","Test Team 2",2020-02-28,2020-06-20,1,113,2019-05-25,1
"13","8","Test Team 2",2020-02-25,2021-01-01,0,311,2021-01-01,0
"13","8","Test Team 2",2020-02-26,2020-04-22,1,56,2020-03-09,0
"13","8","Test Team 2",2020-02-25,2020-06-20,1,116,2020-06-06,0
"13","8","Test Team 2",2020-02-29,2020-04-04,1,35,2019-11-16,1
"14","8","Test Team 2",2020-02-23,2021-01-01,0,313,2019-01-22,1
"14","8","Test Team 2",2020-02-24,2020-03-05,1,10,2019-12-08,1
"14","8","Test Team 2",2020-02-25,2021-01-01,0,311,2020-03-18,0
"14","8","Test Team 2",2020-02-29,2021-01-01,0,307,2021-01-01,0
"14","8","Test Team 2",2020-02-26,2020-04-19,1,53,2020-01-24,1
"14","8","Test Team 2",2020-02-27,2020-06-06,1,100,2019-03-07,1
"14","8","Test Team 2",2020-02-24,2020-03-09,1,14,2020-02-24,0
"14","8","Test Team 2",2020-02-24,2021-01-01,0,312,2021-01-01,0
"14","8","Test Team 2",2020-02-29,2020-04-21,1,52,2020-04-15,0
"14","8","Test Team 2",2020-02-27,2021-01-01,0,309,2019-12-20,1
