"team","group","first.seen","last.seen"
"7","Test Team 2",2020-06-02,2021-01-01
"7","Test Team 2",2020-06-02,2021-01-01
"7","Test Team 2",2020-06-01,2020-12-08
"7","Test Team 2",2020-06-01,2021-01-01
"8","Test Team 2",2020-06-02,2020-09-28
"8","Test Team 2",2020-05-31,2020-10-05
"8","Test Team 2",2020-06-02,2021-01-01
"8","Test Team 2",2020-06-01,2021-01-01
"8","Test Team 2",2020-06-02,2020-06-02
"8","Test Team 2",2020-05-31,2021-01-01
"8","Test Team 2",2020-06-02,2020-08-13
"8","Test Team 2",2020-06-02,2020-08-04
"8","Test Team 2",2020-06-02,2021-01-01
"8","Test Team 2",2020-06-02,2021-01-01
"8","Test Team 2",2020-06-02,2020-06-23
"8","Test Team 2",2020-06-02,2020-12-01
"8","Test Team 2",2020-06-02,2021-01-01
"8","Test Team 2",2020-06-02,2020-06-21
"8","Test Team 2",2020-06-02,2021-01-01
"8","Test Team 2",2020-06-02,2020-12-15
"8","Test Team 2",2020-06-02,2020-06-09
"8","Test Team 2",2020-06-01,2020-11-17
"9","Test Team 2",2020-06-01,2020-06-23
"9","Test Team 2",2020-06-02,2020-07-06
"9","Test Team 2",2020-06-01,2020-10-05
"9","Test Team 2",2020-06-02,2021-01-01
"9","Test Team 2",2020-06-01,2021-01-01
"9","Test Team 2",2020-06-02,2020-08-23
"9","Test Team 2",2020-06-02,2021-01-01
"10","Test Team 2",2020-06-02,2021-01-01
"10","Test Team 2",2020-06-02,2020-08-11
"10","Test Team 2",2020-06-02,2020-09-22
"10","Test Team 2",2020-06-02,2021-01-01
"10","Test Team 2",2020-06-02,2021-01-01
"10","Test Team 2",2020-06-02,2021-01-01
"10","Test Team 2",2020-06-02,2020-07-21
"10","Test Team 2",2020-06-02,2021-01-01
"10","Test Team 2",2020-06-02,2020-07-07
"10","Test Team 2",2020-05-31,2020-06-23
"10","Test Team 2",2020-06-02,2020-06-30
"11","Test Team 2",2020-06-02,2020-11-17
"11","Test Team 2",2020-06-02,2020-06-02
"11","Test Team 2",2020-06-02,2021-01-01
"11","Test Team 2",2020-06-01,2020-11-08
"11","Test Team 2",2020-06-02,2020-07-07
"11","Test Team 2",2020-05-31,2020-10-13
"11","Test Team 2",2020-06-02,2020-08-09
"12","Test Team 2",2020-05-31,2020-09-11
"12","Test Team 2",2020-06-02,2020-08-03
"13","Test Team 2",2020-06-02,2021-01-01
"13","Test Team 2",2020-06-02,2020-07-20
"13","Test Team 2",2020-06-02,2021-01-01
"13","Test Team 2",2020-05-31,2021-01-01
"13","Test Team 2",2020-06-01,2020-10-26
"13","Test Team 2",2020-06-02,2021-01-01
"13","Test Team 2",2020-06-02,2020-12-15
"13","Test Team 2",2020-06-02,2021-01-01
"13","Test Team 2",2020-06-02,2020-09-29
"13","Test Team 2",2020-06-02,2020-09-10
"13","Test Team 2",2020-05-31,2020-12-01
"13","Test Team 2",2020-06-02,2021-01-01
"14","Test Team 2",2020-06-02,2021-01-01
"14","Test Team 2",2020-06-01,2020-06-28
"14","Test Team 2",2020-06-01,2020-10-27
"14","Test Team 2",2020-06-02,2020-06-14
"14","Test Team 2",2020-06-02,2020-12-29
"14","Test Team 2",2020-06-02,2020-11-08
"15","Test Team 2",2020-06-02,2021-01-01
"15","Test Team 2",2020-06-02,2020-07-07
"15","Test Team 2",2020-05-31,2020-09-22
"15","Test Team 2",2020-06-02,2020-09-20
"15","Test Team 2",2020-06-02,2021-01-01
"15","Test Team 2",2020-06-02,2021-01-01
"15","Test Team 2",2020-05-31,2021-01-01
"15","Test Team 2",2020-06-02,2020-09-22
"15","Test Team 2",2020-06-02,2020-11-01
"1","Test Team 2",2020-06-09,2020-12-22
"1","Test Team 2",2020-06-09,2021-01-01
"1","Test Team 2",2020-06-09,2020-12-01
"1","Test Team 2",2020-06-07,2020-06-16
"1","Test Team 2",2020-06-09,2020-11-03
"1","Test Team 2",2020-06-08,2021-01-01
"1","Test Team 2",2020-06-09,2021-01-01
"1","Test Team 2",2020-06-09,2021-01-01
"1","Test Team 2",2020-06-09,2020-07-13
"2","Test Team 2",2020-06-09,2020-09-22
"2","Test Team 2",2020-06-09,2021-01-01
"2","Test Team 2",2020-06-09,2020-09-01
"2","Test Team 2",2020-06-07,2020-07-21
"2","Test Team 2",2020-06-09,2020-07-14
"2","Test Team 2",2020-06-09,2020-08-09
"2","Test Team 2",2020-06-08,2020-08-04
"2","Test Team 2",2020-06-07,2021-01-01
"2","Test Team 2",2020-06-09,2021-01-01
"2","Test Team 2",2020-06-09,2021-01-01
"2","Test Team 2",2020-06-09,2021-01-01
"2","Test Team 2",2020-06-08,2021-01-01
"2","Test Team 2",2020-06-09,2021-01-01
"2","Test Team 2",2020-06-09,2020-06-09
"2","Test Team 2",2020-06-09,2021-01-01
"2","Test Team 2",2020-06-08,2021-01-01
"3","Test Team 2",2020-06-09,2020-08-24
"3","Test Team 2",2020-06-09,2020-08-25
"3","Test Team 2",2020-06-09,2021-01-01
"3","Test Team 2",2020-06-09,2021-01-01
"3","Test Team 2",2020-06-07,2021-01-01
"3","Test Team 2",2020-06-09,2020-07-07
"3","Test Team 2",2020-06-09,2021-01-01
"3","Test Team 2",2020-06-09,2021-01-01
"3","Test Team 2",2020-06-09,2021-01-01
"3","Test Team 2",2020-06-09,2020-11-09
"3","Test Team 2",2020-06-07,2021-01-01
"4","Test Team 2",2020-06-09,2020-10-13
"4","Test Team 2",2020-06-09,2020-07-20
"4","Test Team 2",2020-06-09,2020-07-21
"4","Test Team 2",2020-06-09,2020-06-15
"4","Test Team 2",2020-06-09,2021-01-01
"4","Test Team 2",2020-06-09,2021-01-01
"4","Test Team 2",2020-06-09,2021-01-01
"4","Test Team 2",2020-06-07,2020-10-27
"4","Test Team 2",2020-06-08,2021-01-01
"4","Test Team 2",2020-06-08,2021-01-01
"4","Test Team 2",2020-06-09,2020-10-04
"4","Test Team 2",2020-06-09,2020-09-08
"4","Test Team 2",2020-06-09,2021-01-01
"4","Test Team 2",2020-06-09,2020-06-29
"5","Test Team 2",2020-06-07,2020-10-05
"5","Test Team 2",2020-06-09,2020-06-16
"5","Test Team 2",2020-06-09,2021-01-01
"5","Test Team 2",2020-06-09,2021-01-01
"5","Test Team 2",2020-06-09,2021-01-01
"5","Test Team 2",2020-06-09,2021-01-01
"5","Test Team 2",2020-06-09,2020-09-15
"5","Test Team 2",2020-06-09,2021-01-01
"6","Test Team 2",2020-06-09,2021-01-01
"6","Test Team 2",2020-06-07,2021-01-01
"6","Test Team 2",2020-06-08,2020-07-28
"6","Test Team 2",2020-06-09,2020-06-30
"6","Test Team 2",2020-06-09,2020-08-04
"6","Test Team 2",2020-06-08,2020-09-08
"6","Test Team 2",2020-06-07,2021-01-01
"7","Test Team 2",2020-06-09,2020-07-07
"7","Test Team 2",2020-06-09,2021-01-01
"7","Test Team 2",2020-06-09,2020-07-28
"7","Test Team 2",2020-06-09,2021-01-01
"7","Test Team 2",2020-06-09,2020-11-17
"8","Test Team 2",2020-06-09,2021-01-01
"8","Test Team 2",2020-06-08,2020-07-06
"8","Test Team 2",2020-06-09,2021-01-01
"8","Test Team 2",2020-06-09,2021-01-01
"8","Test Team 2",2020-06-09,2020-10-19
"8","Test Team 2",2020-06-09,2021-01-01
"8","Test Team 2",2020-06-09,2021-01-01
"8","Test Team 2",2020-06-09,2020-10-13
"8","Test Team 2",2020-06-08,2021-01-01
"8","Test Team 2",2020-06-08,2021-01-01
"8","Test Team 2",2020-06-09,2020-06-09
"8","Test Team 2",2020-06-08,2021-01-01
"8","Test Team 2",2020-06-09,2021-01-01
"9","Test Team 2",2020-06-07,2021-01-01
"9","Test Team 2",2020-06-08,2020-11-17
"9","Test Team 2",2020-06-09,2021-01-01
"9","Test Team 2",2020-06-07,2021-01-01
"9","Test Team 2",2020-06-09,2021-01-01
"9","Test Team 2",2020-06-09,2021-01-01
"9","Test Team 2",2020-06-09,2021-01-01
"9","Test Team 2",2020-06-09,2021-01-01
"9","Test Team 2",2020-06-07,2021-01-01
"9","Test Team 2",2020-06-09,2020-10-20
"9","Test Team 2",2020-06-07,2021-01-01
"9","Test Team 2",2020-06-09,2021-01-01
"10","Test Team 2",2020-06-09,2020-09-22
"10","Test Team 2",2020-06-09,2020-09-13
"10","Test Team 2",2020-06-09,2020-06-09
"10","Test Team 2",2020-06-09,2020-09-21
"10","Test Team 2",2020-06-09,2020-09-29
"10","Test Team 2",2020-06-09,2020-06-16
"10","Test Team 2",2020-06-09,2021-01-01
"10","Test Team 2",2020-06-07,2020-11-10
"11","Test Team 2",2020-06-08,2020-10-12
"11","Test Team 2",2020-06-09,2021-01-01
"11","Test Team 2",2020-06-08,2020-07-21
"12","Test Team 2",2020-06-08,2021-01-01
"12","Test Team 2",2020-06-08,2021-01-01
"12","Test Team 2",2020-06-09,2020-09-07
"12","Test Team 2",2020-06-09,2021-01-01
"12","Test Team 2",2020-06-09,2020-11-24
"12","Test Team 2",2020-06-08,2020-06-30
"12","Test Team 2",2020-06-07,2020-11-02
"13","Test Team 2",2020-06-08,2020-08-31
"13","Test Team 2",2020-06-09,2021-01-01
"13","Test Team 2",2020-06-07,2021-01-01
"13","Test Team 2",2020-06-09,2020-09-01
"13","Test Team 2",2020-06-09,2021-01-01
"13","Test Team 2",2020-06-09,2021-01-01
"13","Test Team 2",2020-06-09,2021-01-01
"13","Test Team 2",2020-06-08,2021-01-01
"13","Test Team 2",2020-06-07,2020-12-08
"13","Test Team 2",2020-06-08,2020-07-14
"13","Test Team 2",2020-06-09,2021-01-01
"13","Test Team 2",2020-06-09,2020-07-14
"13","Test Team 2",2020-06-09,2021-01-01
"14","Test Team 2",2020-06-07,2021-01-01
"14","Test Team 2",2020-06-09,2021-01-01
"14","Test Team 2",2020-06-09,2021-01-01
"14","Test Team 2",2020-06-09,2020-09-29
"14","Test Team 2",2020-06-09,2021-01-01
"14","Test Team 2",2020-06-09,2020-09-29
"14","Test Team 2",2020-06-09,2020-12-08
"14","Test Team 2",2020-06-09,2021-01-01
"14","Test Team 2",2020-06-09,2020-08-25
"15","Test Team 2",2020-06-09,2021-01-01
"15","Test Team 2",2020-06-09,2021-01-01
"15","Test Team 2",2020-06-09,2020-08-25
"15","Test Team 2",2020-06-09,2020-06-30
"15","Test Team 2",2020-06-07,2020-11-10
"15","Test Team 2",2020-06-07,2020-10-20
"15","Test Team 2",2020-06-09,2020-09-21
"15","Test Team 2",2020-06-09,2021-01-01
"15","Test Team 2",2020-06-09,2021-01-01
"1","Test Team 2",2020-06-16,2020-07-12
"1","Test Team 2",2020-06-16,2021-01-01
"1","Test Team 2",2020-06-16,2021-01-01
"1","Test Team 2",2020-06-16,2021-01-01
"1","Test Team 2",2020-06-16,2020-09-28
"1","Test Team 2",2020-06-16,2021-01-01
"1","Test Team 2",2020-06-16,2020-09-29
"1","Test Team 2",2020-06-14,2021-01-01
"1","Test Team 2",2020-06-16,2020-08-18
"2","Test Team 2",2020-06-16,2020-10-27
"2","Test Team 2",2020-06-16,2021-01-01
"2","Test Team 2",2020-06-16,2020-07-19
"2","Test Team 2",2020-06-16,2021-01-01
"2","Test Team 2",2020-06-16,2021-01-01
"2","Test Team 2",2020-06-14,2021-01-01
"2","Test Team 2",2020-06-16,2020-09-22
"2","Test Team 2",2020-06-16,2021-01-01
"2","Test Team 2",2020-06-16,2021-01-01
"2","Test Team 2",2020-06-16,2020-07-21
"2","Test Team 2",2020-06-16,2020-12-28
"3","Test Team 2",2020-06-14,2020-11-03
"3","Test Team 2",2020-06-14,2020-11-03
"3","Test Team 2",2020-06-16,2020-12-08
"3","Test Team 2",2020-06-16,2021-01-01
"3","Test Team 2",2020-06-16,2021-01-01
"3","Test Team 2",2020-06-16,2020-07-26
"3","Test Team 2",2020-06-16,2021-01-01
"3","Test Team 2",2020-06-16,2020-10-13
"3","Test Team 2",2020-06-15,2021-01-01
"3","Test Team 2",2020-06-16,2020-07-26
"3","Test Team 2",2020-06-14,2021-01-01
"4","Test Team 2",2020-06-16,2020-10-13
"4","Test Team 2",2020-06-16,2021-01-01
"4","Test Team 2",2020-06-16,2021-01-01
"4","Test Team 2",2020-06-16,2021-01-01
"4","Test Team 2",2020-06-14,2021-01-01
"5","Test Team 2",2020-06-16,2020-11-03
"5","Test Team 2",2020-06-16,2020-09-15
"5","Test Team 2",2020-06-16,2020-06-29
"5","Test Team 2",2020-06-16,2021-01-01
"5","Test Team 2",2020-06-16,2020-10-20
"5","Test Team 2",2020-06-16,2020-06-23
"5","Test Team 2",2020-06-16,2021-01-01
"5","Test Team 2",2020-06-16,2020-12-15
"5","Test Team 2",2020-06-14,2020-12-01
"5","Test Team 2",2020-06-16,2021-01-01
"5","Test Team 2",2020-06-16,2020-08-04
"5","Test Team 2",2020-06-16,2020-06-30
"5","Test Team 2",2020-06-16,2020-07-07
"5","Test Team 2",2020-06-16,2020-08-04
"5","Test Team 2",2020-06-16,2020-09-15
"5","Test Team 2",2020-06-15,2020-09-29
"5","Test Team 2",2020-06-16,2020-07-14
"5","Test Team 2",2020-06-16,2020-09-08
"5","Test Team 2",2020-06-16,2021-01-01
"5","Test Team 2",2020-06-16,2020-06-16
"5","Test Team 2",2020-06-14,2020-10-06
"6","Test Team 2",2020-06-16,2020-08-03
"6","Test Team 2",2020-06-16,2021-01-01
"6","Test Team 2",2020-06-16,2020-11-30
"6","Test Team 2",2020-06-15,2020-08-18
"6","Test Team 2",2020-06-16,2020-07-07
"6","Test Team 2",2020-06-16,2021-01-01
"6","Test Team 2",2020-06-15,2021-01-01
"6","Test Team 2",2020-06-16,2021-01-01
"6","Test Team 2",2020-06-16,2020-06-23
"6","Test Team 2",2020-06-16,2020-12-01
"6","Test Team 2",2020-06-16,2021-01-01
"6","Test Team 2",2020-06-16,2021-01-01
"6","Test Team 2",2020-06-16,2021-01-01
"7","Test Team 2",2020-06-16,2020-07-07
"7","Test Team 2",2020-06-16,2020-11-03
"7","Test Team 2",2020-06-16,2020-09-22
"7","Test Team 2",2020-06-16,2021-01-01
"7","Test Team 2",2020-06-16,2021-01-01
"7","Test Team 2",2020-06-16,2020-08-23
"7","Test Team 2",2020-06-16,2020-07-21
"7","Test Team 2",2020-06-16,2021-01-01
"7","Test Team 2",2020-06-16,2020-11-10
"7","Test Team 2",2020-06-16,2020-07-21
"7","Test Team 2",2020-06-15,2020-12-29
"7","Test Team 2",2020-06-16,2020-07-05
"7","Test Team 2",2020-06-16,2020-08-11
"7","Test Team 2",2020-06-14,2020-08-17
"7","Test Team 2",2020-06-15,2021-01-01
"7","Test Team 2",2020-06-14,2020-12-29
"7","Test Team 2",2020-06-16,2021-01-01
"8","Test Team 2",2020-06-16,2020-09-01
"8","Test Team 2",2020-06-15,2021-01-01
"8","Test Team 2",2020-06-14,2020-07-20
"8","Test Team 2",2020-06-16,2021-01-01
"8","Test Team 2",2020-06-16,2020-10-19
"8","Test Team 2",2020-06-15,2020-12-13
"8","Test Team 2",2020-06-15,2021-01-01
"8","Test Team 2",2020-06-16,2021-01-01
"8","Test Team 2",2020-06-16,2020-09-01
"8","Test Team 2",2020-06-16,2020-11-26
"8","Test Team 2",2020-06-16,2021-01-01
"8","Test Team 2",2020-06-14,2020-10-06
"8","Test Team 2",2020-06-16,2021-01-01
"8","Test Team 2",2020-06-15,2021-01-01
"9","Test Team 2",2020-06-15,2021-01-01
"9","Test Team 2",2020-06-16,2021-01-01
"10","Test Team 2",2020-06-16,2021-01-01
"10","Test Team 2",2020-06-16,2021-01-01
"10","Test Team 2",2020-06-14,2021-01-01
"10","Test Team 2",2020-06-16,2021-01-01
"10","Test Team 2",2020-06-14,2021-01-01
"10","Test Team 2",2020-06-16,2020-10-27
"10","Test Team 2",2020-06-16,2021-01-01
"10","Test Team 2",2020-06-16,2021-01-01
"10","Test Team 2",2020-06-16,2020-08-17
"10","Test Team 2",2020-06-14,2020-10-27
"10","Test Team 2",2020-06-16,2020-07-26
"10","Test Team 2",2020-06-16,2020-08-17
"11","Test Team 2",2020-06-14,2020-08-09
"11","Test Team 2",2020-06-16,2020-07-07
"11","Test Team 2",2020-06-14,2020-06-30
"11","Test Team 2",2020-06-16,2020-08-11
"11","Test Team 2",2020-06-16,2021-01-01
"11","Test Team 2",2020-06-15,2021-01-01
"11","Test Team 2",2020-06-16,2020-08-18
"12","Test Team 2",2020-06-15,2020-07-14
"12","Test Team 2",2020-06-14,2021-01-01
"12","Test Team 2",2020-06-16,2021-01-01
"12","Test Team 2",2020-06-16,2021-01-01
"12","Test Team 2",2020-06-15,2020-06-16
"12","Test Team 2",2020-06-16,2020-07-14
"12","Test Team 2",2020-06-16,2021-01-01
"12","Test Team 2",2020-06-16,2021-01-01
"12","Test Team 2",2020-06-16,2021-01-01
"12","Test Team 2",2020-06-16,2020-07-14
"12","Test Team 2",2020-06-16,2021-01-01
"12","Test Team 2",2020-06-16,2020-06-16
"12","Test Team 2",2020-06-16,2020-08-04
"12","Test Team 2",2020-06-14,2020-07-26
"12","Test Team 2",2020-06-16,2020-07-07
"13","Test Team 2",2020-06-16,2020-07-27
"13","Test Team 2",2020-06-16,2020-10-13
"13","Test Team 2",2020-06-15,2020-08-04
"13","Test Team 2",2020-06-14,2020-08-20
"13","Test Team 2",2020-06-14,2021-01-01
"13","Test Team 2",2020-06-16,2020-06-16
"13","Test Team 2",2020-06-16,2020-09-28
"13","Test Team 2",2020-06-15,2021-01-01
"13","Test Team 2",2020-06-16,2020-09-14
"13","Test Team 2",2020-06-16,2021-01-01
"13","Test Team 2",2020-06-15,2021-01-01
"13","Test Team 2",2020-06-16,2020-10-13
"14","Test Team 2",2020-06-14,2020-12-01
"14","Test Team 2",2020-06-14,2021-01-01
"14","Test Team 2",2020-06-16,2021-01-01
"14","Test Team 2",2020-06-16,2021-01-01
"14","Test Team 2",2020-06-16,2020-09-08
"14","Test Team 2",2020-06-16,2020-10-27
"14","Test Team 2",2020-06-16,2021-01-01
"14","Test Team 2",2020-06-16,2020-06-16
"14","Test Team 2",2020-06-15,2020-07-13
"14","Test Team 2",2020-06-16,2021-01-01
"14","Test Team 2",2020-06-16,2021-01-01
"14","Test Team 2",2020-06-14,2021-01-01
"14","Test Team 2",2020-06-15,2021-01-01
"14","Test Team 2",2020-06-16,2020-12-20
"14","Test Team 2",2020-06-16,2020-07-13
"15","Test Team 2",2020-06-16,2021-01-01
"15","Test Team 2",2020-06-16,2020-12-13
"15","Test Team 2",2020-06-16,2021-01-01
"15","Test Team 2",2020-06-16,2021-01-01
"15","Test Team 2",2020-06-14,2021-01-01
"15","Test Team 2",2020-06-15,2021-01-01
"15","Test Team 2",2020-06-16,2020-11-03
"15","Test Team 2",2020-06-16,2021-01-01
"15","Test Team 2",2020-06-16,2020-06-29
"15","Test Team 2",2020-06-16,2021-01-01
"15","Test Team 2",2020-06-14,2021-01-01
"15","Test Team 2",2020-06-16,2021-01-01
"15","Test Team 2",2020-06-16,2021-01-01
"15","Test Team 2",2020-06-15,2021-01-01
"15","Test Team 2",2020-06-16,2020-06-30
"15","Test Team 2",2020-06-15,2020-10-04
"15","Test Team 2",2020-06-16,2021-01-01
"1","Test Team 2",2020-06-23,2021-01-01
"1","Test Team 2",2020-06-23,2020-06-23
"1","Test Team 2",2020-06-23,2021-01-01
"1","Test Team 2",2020-06-23,2021-01-01
"1","Test Team 2",2020-06-23,2020-06-23
"1","Test Team 2",2020-06-22,2020-12-07
"1","Test Team 2",2020-06-23,2020-09-15
"1","Test Team 2",2020-06-23,2021-01-01
"1","Test Team 2",2020-06-23,2021-01-01
"1","Test Team 2",2020-06-23,2021-01-01
"1","Test Team 2",2020-06-23,2020-08-16
"1","Test Team 2",2020-06-23,2021-01-01
"1","Test Team 2",2020-06-21,2020-08-02
"1","Test Team 2",2020-06-23,2020-09-29
"1","Test Team 2",2020-06-22,2021-01-01
"2","Test Team 2",2020-06-23,2021-01-01
"2","Test Team 2",2020-06-21,2021-01-01
"2","Test Team 2",2020-06-23,2021-01-01
"2","Test Team 2",2020-06-22,2021-01-01
"2","Test Team 2",2020-06-23,2020-08-18
"2","Test Team 2",2020-06-23,2021-01-01
"2","Test Team 2",2020-06-23,2020-12-01
"2","Test Team 2",2020-06-23,2020-08-04
"2","Test Team 2",2020-06-23,2020-06-23
"2","Test Team 2",2020-06-23,2021-01-01
"2","Test Team 2",2020-06-23,2020-09-29
"2","Test Team 2",2020-06-23,2020-12-01
"2","Test Team 2",2020-06-23,2021-01-01
"3","Test Team 2",2020-06-23,2021-01-01
"3","Test Team 2",2020-06-23,2021-01-01
"3","Test Team 2",2020-06-23,2021-01-01
"3","Test Team 2",2020-06-21,2021-01-01
"3","Test Team 2",2020-06-23,2020-11-10
"3","Test Team 2",2020-06-23,2021-01-01
"3","Test Team 2",2020-06-23,2020-09-01
"3","Test Team 2",2020-06-23,2020-07-26
"4","Test Team 2",2020-06-23,2020-10-12
"4","Test Team 2",2020-06-21,2021-01-01
"5","Test Team 2",2020-06-21,2020-08-02
"5","Test Team 2",2020-06-22,2020-06-30
"5","Test Team 2",2020-06-23,2020-09-22
"5","Test Team 2",2020-06-22,2021-01-01
"5","Test Team 2",2020-06-23,2020-11-08
"5","Test Team 2",2020-06-23,2021-01-01
"5","Test Team 2",2020-06-23,2020-07-12
"5","Test Team 2",2020-06-23,2021-01-01
"5","Test Team 2",2020-06-23,2020-12-07
"5","Test Team 2",2020-06-23,2020-09-22
"5","Test Team 2",2020-06-23,2021-01-01
"5","Test Team 2",2020-06-21,2020-10-12
"6","Test Team 2",2020-06-23,2021-01-01
"6","Test Team 2",2020-06-21,2021-01-01
"6","Test Team 2",2020-06-23,2021-01-01
"6","Test Team 2",2020-06-23,2020-09-15
"6","Test Team 2",2020-06-23,2021-01-01
"6","Test Team 2",2020-06-23,2021-01-01
"6","Test Team 2",2020-06-21,2020-09-28
"6","Test Team 2",2020-06-22,2020-07-27
"6","Test Team 2",2020-06-23,2021-01-01
"6","Test Team 2",2020-06-21,2020-11-30
"6","Test Team 2",2020-06-23,2021-01-01
"6","Test Team 2",2020-06-23,2021-01-01
"6","Test Team 2",2020-06-23,2021-01-01
"6","Test Team 2",2020-06-21,2021-01-01
"6","Test Team 2",2020-06-22,2021-01-01
"7","Test Team 2",2020-06-23,2021-01-01
"7","Test Team 2",2020-06-23,2020-08-25
"7","Test Team 2",2020-06-21,2021-01-01
"7","Test Team 2",2020-06-21,2020-11-09
"7","Test Team 2",2020-06-23,2020-07-20
"7","Test Team 2",2020-06-23,2021-01-01
"8","Test Team 2",2020-06-23,2020-09-07
"8","Test Team 2",2020-06-23,2021-01-01
"8","Test Team 2",2020-06-23,2020-08-04
"8","Test Team 2",2020-06-23,2020-08-04
"8","Test Team 2",2020-06-21,2021-01-01
"8","Test Team 2",2020-06-23,2020-07-13
"8","Test Team 2",2020-06-23,2020-12-01
"8","Test Team 2",2020-06-23,2021-01-01
"8","Test Team 2",2020-06-23,2021-01-01
"8","Test Team 2",2020-06-23,2021-01-01
"8","Test Team 2",2020-06-21,2021-01-01
"8","Test Team 2",2020-06-23,2021-01-01
"8","Test Team 2",2020-06-22,2021-01-01
"8","Test Team 2",2020-06-23,2020-07-21
"8","Test Team 2",2020-06-23,2020-07-21
"8","Test Team 2",2020-06-23,2020-11-23
"8","Test Team 2",2020-06-23,2021-01-01
"9","Test Team 2",2020-06-22,2020-07-27
"9","Test Team 2",2020-06-23,2020-09-08
"9","Test Team 2",2020-06-21,2021-01-01
"9","Test Team 2",2020-06-23,2020-10-19
"9","Test Team 2",2020-06-23,2020-07-21
"9","Test Team 2",2020-06-23,2021-01-01
"9","Test Team 2",2020-06-23,2021-01-01
"9","Test Team 2",2020-06-22,2021-01-01
"9","Test Team 2",2020-06-23,2020-06-30
"9","Test Team 2",2020-06-23,2021-01-01
"9","Test Team 2",2020-06-23,2020-08-09
"9","Test Team 2",2020-06-23,2021-01-01
"9","Test Team 2",2020-06-22,2021-01-01
"9","Test Team 2",2020-06-23,2021-01-01
"9","Test Team 2",2020-06-23,2021-01-01
"9","Test Team 2",2020-06-23,2021-01-01
"10","Test Team 2",2020-06-23,2021-01-01
"10","Test Team 2",2020-06-21,2021-01-01
"10","Test Team 2",2020-06-23,2021-01-01
"10","Test Team 2",2020-06-23,2020-11-10
"10","Test Team 2",2020-06-23,2020-11-17
"10","Test Team 2",2020-06-23,2020-07-19
"10","Test Team 2",2020-06-23,2020-07-20
"10","Test Team 2",2020-06-23,2021-01-01
"10","Test Team 2",2020-06-23,2020-10-06
"10","Test Team 2",2020-06-23,2020-12-29
"11","Test Team 2",2020-06-23,2021-01-01
"11","Test Team 2",2020-06-23,2020-06-23
"11","Test Team 2",2020-06-22,2021-01-01
"11","Test Team 2",2020-06-22,2020-08-11
"11","Test Team 2",2020-06-22,2021-01-01
"11","Test Team 2",2020-06-23,2021-01-01
"11","Test Team 2",2020-06-23,2021-01-01
"11","Test Team 2",2020-06-23,2021-01-01
"11","Test Team 2",2020-06-23,2021-01-01
"11","Test Team 2",2020-06-23,2020-08-10
"11","Test Team 2",2020-06-23,2020-10-13
"11","Test Team 2",2020-06-23,2020-09-08
"12","Test Team 2",2020-06-23,2020-08-04
"12","Test Team 2",2020-06-23,2020-09-08
"12","Test Team 2",2020-06-23,2021-01-01
"12","Test Team 2",2020-06-23,2020-07-28
"13","Test Team 2",2020-06-23,2021-01-01
"13","Test Team 2",2020-06-23,2021-01-01
